,Month,Artist,Artist ID,Song ID,Song Name,Song Popularity,Album Name,Album Release Date,Genre 1,Genre 2,Genre 3,Genre 4,Followers,Artist Popularity,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
717,3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,6bnF93Rx87YqUBLSgjiMU8,Heartless,81,After Hours,3/20/2020,canadian contemporary r&b,canadian pop,pop,N/A,31241181,96,0.0236,0.537,198267,0.746,1.01E-06,0.156,-5.507,0,0.15,170.062,4,0.252
718,3,Luke Combs,718COspgdWOnwOFpJHRZHS,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,80,This One's for You Too (Deluxe Edition),6/1/2018,contemporary country,N/A,N/A,N/A,4745839,85,0.676,0.551,193200,0.402,0,0.0928,-7.431,1,0.0262,103.313,4,0.382
719,3,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,87,17,8/25/2017,emo rap,miami hip hop,N/A,N/A,26702083,92,0.469,0.872,119133,0.391,4.13E-06,0.297,-9.144,0,0.242,134.021,4,0.437
720,3,Halsey,26VFTg2z8YR0cCuwLzESi2,7lidXGPXPYLNThITAOTlkK,You should be sad,79,Manic,1/17/2020,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.143,0.591,205473,0.585,0,0.109,-6.35,1,0.0277,110.94,4,0.324
721,3,Polo G,6AgTAQt8XS6jRWi4sX7w49,74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),62,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),2/14/2020,chicago rap,N/A,N/A,N/A,3646022,91,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
722,3,Stunna 4 Vegas,44IvvHRk2XF243QLA2VOa8,74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),62,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),2/14/2020,southern hip hop,trap,viral rap,N/A,557450,70,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
723,3,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),62,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),2/14/2020,memphis hip hop,trap,N/A,N/A,2961016,81,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
724,3,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),62,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),2/14/2020,atl hip hop,hip hop,pop rap,rap,1227002,73,0.0277,0.92,165726,0.833,0,0.0596,-3.18,1,0.253,141.034,4,0.645
725,3,Gabby Barrett,6Iz3eq2aQGFf7TbGT2iahL,2Hc4t9N2nt37oO4sF9BynI,I Hope,4,I Hope,1/25/2019,contemporary country,country pop,N/A,N/A,144316,72,0.0951,0.561,209229,0.536,0,0.114,-6.227,1,0.0346,150.01,4,0.378
726,3,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,1lOe9qE0vR9zwWQAOk6CoO,Ransom,83,We Love You Tecca,8/30/2019,melodic rap,rap,trap,N/A,3552112,82,0.0204,0.745,131240,0.642,0,0.0658,-6.257,0,0.287,179.974,4,0.226
727,3,DripReport,3O5HD95HTEPgoPFOjAb7yV,2alc8VZAzDgdAsL2QMk3hu,Skechers,77,Skechers,1/12/2020,viral rap,N/A,N/A,N/A,89748,65,0.26,0.903,106000,0.327,0.011,0.108,-9.727,1,0.0877,100.008,4,0.274
728,3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),80,Hot Pink,11/7/2019,dance pop,pop,pop rap,N/A,6179218,91,0.24,0.879,163173,0.499,0,0.0967,-6.027,0,0.18,106.043,4,0.405
729,3,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),80,Hot Pink,11/7/2019,atl hip hop,dirty south rap,gangster rap,hip hop,3787963,83,0.24,0.879,163173,0.499,0,0.0967,-6.027,0,0.18,106.043,4,0.405
730,3,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,1iSqfoUFnQwV0QW1EfUit8,Suicidal,79,Melly vs. Melvin,11/22/2019,melodic rap,trap,N/A,N/A,5832728,82,0.334,0.735,222997,0.369,0,0.126,-9.682,0,0.0688,140.004,4,0.235
731,3,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),81,Romance,12/6/2019,dance pop,electropop,pop,post-teen pop,21048789,85,0.018,0.724,170746,0.491,1.29E-05,0.0887,-6.024,1,0.0296,105.046,4,0.383
732,3,DaBaby,4r63FhuTkUYltbVAg5TQnk,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),81,Romance,12/6/2019,north carolina hip hop,rap,N/A,N/A,6474943,93,0.018,0.724,170746,0.491,1.29E-05,0.0887,-6.024,1,0.0296,105.046,4,0.383
733,3,Joji,3MZsBdqDrRTJihTHQrO6Dq,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,84,BALLADS 1,10/26/2018,alternative r&b,viral pop,N/A,N/A,4367272,85,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,1,0.0261,88.964,4,0.284
734,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),70,My Turn,2/28/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0611,0.788,177314,0.436,0,0.0979,-9.435,1,0.364,129.847,4,0.341
735,3,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),70,My Turn,2/28/2020,atl hip hop,melodic rap,rap,trap,3059806,89,0.0611,0.788,177314,0.436,0,0.0979,-9.435,1,0.364,129.847,4,0.341
736,3,Maroon 5,04gDigrS5kc9YWfZHwBETP,2b8fOow8UzyDFAE27YhOZM,Memories,88,Memories,9/20/2019,pop,pop rock,N/A,N/A,30257673,91,0.837,0.764,189486,0.32,0,0.0822,-7.209,1,0.0546,91.019,4,0.575
737,3,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,43zdsphuZLzwA9k4DJhU0I,when the party's over,86,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,electropop,pop,N/A,N/A,41726788,92,0.978,0.367,196077,0.111,3.97E-05,0.0897,-14.084,1,0.0972,82.642,4,0.198
738,3,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,3ee8Jmje8o58CHK66QrVC2,SAD!,86,?,3/16/2018,emo rap,miami hip hop,N/A,N/A,26702083,92,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473
739,3,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,82,MIDDLE CHILD,1/23/2019,conscious hip hop,hip hop,north carolina hip hop,rap,13055298,87,0.149,0.837,213594,0.364,0,0.271,-11.713,1,0.276,123.984,4,0.463
740,3,Post Malone,246dkjvS1zLTtiykXe5h60,7xQAfvXzm3AkraOtGPWIZg,Wow.,83,Hollywood's Bleeding,9/6/2019,dfw rap,melodic rap,rap,N/A,32142428,93,0.136,0.829,149547,0.539,1.78E-06,0.103,-7.359,0,0.208,99.96,4,0.388
741,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,70,My Turn,2/28/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0169,0.827,205760,0.552,0,0.122,-7.571,0,0.274,124.011,4,0.408
742,3,Don Toliver,4Gso3d4CscCijv0lmajZWs,7AzlLxHn24DxjgQX73F9fU,No Idea,83,Heaven Or Hell,3/13/2020,rap,trap,N/A,N/A,1384613,85,0.524,0.652,154424,0.631,0.000579,0.165,-5.718,0,0.0893,127.998,4,0.35
743,3,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,5a6pdCHlWS2ekOOQ70QnAr,July,18,July,7/31/2019,alt z,dance pop,electropop,pop,839147,79,0.868,0.708,156107,0.186,0,0.0779,-8.953,0,0.0422,72.541,4,0.321
744,3,Harry Styles,6KImCVD70vtIoJWnq6nGn3,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,91,Fine Line,12/13/2019,pop,post-teen pop,N/A,N/A,14047182,90,0.122,0.548,174000,0.816,0,0.335,-4.209,1,0.0465,95.39,4,0.557
745,3,DaBaby,4r63FhuTkUYltbVAg5TQnk,2gwkD6igEhQbDQegRCcdoB,Suge,80,Baby On Baby,3/1/2019,north carolina hip hop,rap,N/A,N/A,6474943,93,0.0608,0.876,163320,0.662,0,0.127,-6.482,0,0.426,75.445,4,0.844
746,3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,6CUP2khYzdphXebxVTfPE3,Lo Mein,70,Eternal Atake,3/6/2020,melodic rap,philly rap,rap,trap,11197133,91,0.0888,0.855,195299,0.676,0,0.144,-5.736,1,0.325,133.082,4,0.509
747,3,Post Malone,246dkjvS1zLTtiykXe5h60,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),5,Goodbyes (Feat. Young Thug),7/5/2019,dfw rap,melodic rap,rap,N/A,32142428,93,0.447,0.58,174960,0.653,0,0.111,-3.818,1,0.0745,150.231,4,0.175
748,3,Young Thug,50co4Is1HCEo8bhOyUWKpn,6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),5,Goodbyes (Feat. Young Thug),7/5/2019,atl hip hop,atl trap,gangster rap,hip hop,6087849,90,0.447,0.58,174960,0.653,0,0.111,-3.818,1,0.0745,150.231,4,0.175
749,3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,84,Luv Is Rage 2,8/25/2017,melodic rap,philly rap,rap,trap,11197133,91,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401
750,3,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,80,GINGER,8/23/2019,boy band,hip hop,rap,N/A,1762992,81,0.449,0.453,204533,0.538,0,0.19,-8.212,1,0.0638,122.973,4,0.516
751,3,Lizzo,56oDRnqbIiwx4mymNEv7dS,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,79,Cuz I Love You (Super Deluxe),4/19/2019,dance pop,escape room,minnesota hip hop,pop,3759748,78,0.11,0.715,173325,0.624,0,0.123,-3.046,0,0.114,158.087,4,0.412
752,3,G-Eazy,02kJSzxNuaWGqwubyUba0Z,1Tfxi7N3DW4zvAuVjt9g8X,Moana,71,Moana,4/29/2020,hip hop,indie pop rap,oakland hip hop,pop rap,4815218,83,0.0439,0.753,178217,0.502,1.54E-06,0.128,-6.879,1,0.264,205.895,4,0.349
753,3,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,1Tfxi7N3DW4zvAuVjt9g8X,Moana,71,Moana,4/29/2020,deep underground hip hop,kentucky hip hop,pop rap,rap,829144,84,0.0439,0.753,178217,0.502,1.54E-06,0.128,-6.879,1,0.264,205.895,4,0.349
754,3,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,78,PARTYMOBILE,3/27/2020,pop,pop rap,r&b,rap,2917660,81,0.0902,0.43,183219,0.7,0,0.216,-5.35,1,0.264,158.373,4,0.731
755,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,78,PARTYMOBILE,3/27/2020,barbadian pop,dance pop,pop,post-teen pop,42210672,92,0.0902,0.43,183219,0.7,0,0.216,-5.35,1,0.264,158.373,4,0.731
756,3,Khalid,6LuN9FCkKOj5PcnpouEgny,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,80,Know Your Worth,2/4/2020,alternative r&b,pop,N/A,N/A,13719482,92,0.145,0.79,181436,0.694,0.00252,0.281,-7.726,0,0.0708,103.007,4,0.508
757,3,Disclosure,6nS5roXSAGhTGr34W6n7Et,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,80,Know Your Worth,2/4/2020,house,pop,uk dance,N/A,1907512,79,0.145,0.79,181436,0.694,0.00252,0.281,-7.726,0,0.0708,103.007,4,0.508
758,3,Post Malone,246dkjvS1zLTtiykXe5h60,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),85,beerbongs & bentleys,4/27/2018,dfw rap,melodic rap,rap,N/A,32142428,93,0.124,0.585,218147,0.52,7.01E-05,0.131,-6.136,0,0.0712,159.801,4,0.129
759,3,21 Savage,1URnnhqYAYcrqrcwql10ft,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),85,beerbongs & bentleys,4/27/2018,atl hip hop,rap,trap,N/A,9469803,87,0.124,0.585,218147,0.52,7.01E-05,0.131,-6.136,0,0.0712,159.801,4,0.129
760,3,Banda MS de Sergio Lizárraga,2C6i0I5RiGzDKN9IAF8reh,2RxC2peY3FtrurYmbbmanr,Qué Maldición,71,Qué Maldición,5/1/2020,banda,corrido,norteno,regional mexican,11125561,84,0.213,0.755,203360,0.531,0,0.13,-8.051,0,0.196,177.951,4,0.683
761,3,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,2RxC2peY3FtrurYmbbmanr,Qué Maldición,71,Qué Maldición,5/1/2020,g funk,gangster rap,hip hop,pop rap,6799912,86,0.213,0.755,203360,0.531,0,0.13,-8.051,0,0.196,177.951,4,0.683
762,3,Ashe,6P5NO5hzJbuOqSdyPB7SJM,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,81,Moral of the Story,2/14/2019,alt z,electropop,indie pop,pop,498416,76,0.587,0.572,201084,0.406,4.48E-06,0.102,-8.624,1,0.0427,119.812,4,0.265
763,3,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",72,Artist 2.0,2/14/2020,melodic rap,pop rap,rap,trap,5627020,86,0.517,0.819,188563,0.654,0,0.0996,-6.665,0,0.136,133.503,4,0.455
764,3,London On Da Track,5Nf5yishRW9Ye174sJISkg,733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",72,Artist 2.0,2/14/2020,atl hip hop,N/A,N/A,N/A,57384,64,0.517,0.819,188563,0.654,0,0.0996,-6.665,0,0.136,133.503,4,0.455
765,3,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",72,Artist 2.0,2/14/2020,melodic rap,rap,trap,N/A,5975338,88,0.517,0.819,188563,0.654,0,0.0996,-6.665,0,0.136,133.503,4,0.455
766,3,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",72,Artist 2.0,2/14/2020,atl hip hop,melodic rap,rap,trap,3059806,89,0.517,0.819,188563,0.654,0,0.0996,-6.665,0,0.136,133.503,4,0.455
767,3,Post Malone,246dkjvS1zLTtiykXe5h60,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,83,Stoney (Deluxe),12/9/2016,dfw rap,melodic rap,rap,N/A,32142428,93,0.0689,0.556,223347,0.538,0,0.196,-5.408,0,0.0382,143.95,4,0.291
768,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,75,My Turn,2/28/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0286,0.585,197530,0.641,0,0.316,-4.269,0,0.133,88.284,4,0.266
769,3,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,7wBJfHzpfI3032CSD7CE2m,STARGAZING,79,ASTROWORLD,8/3/2018,rap,slap house,N/A,N/A,16091497,94,0.00947,0.487,270715,0.789,4.05E-06,0.189,-3.69,1,0.044,150.007,4,0.0564
770,3,Diplo,5fMUXHkw8R8eOP2RNVYEZX,5mTL8ZHcB2LJdlrR78xJYr,Heartless (feat. Morgan Wallen),1,Do Si Do,4/17/2020,bmore,dance pop,edm,moombahton,2375612,87,0.275,0.764,169227,0.555,0,0.0824,-6.414,1,0.0604,111.004,4,0.255
771,3,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,5mTL8ZHcB2LJdlrR78xJYr,Heartless (feat. Morgan Wallen),1,Do Si Do,4/17/2020,contemporary country,deep talent show,N/A,N/A,1671242,88,0.275,0.764,169227,0.555,0,0.0824,-6.414,1,0.0604,111.004,4,0.255
772,3,Tame Impala,5INjqkS1o8h1imAzPqGZBb,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,86,Currents,7/17/2015,australian psych,neo-psychedelic,N/A,N/A,4835040,83,0.0115,0.64,216320,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785
773,3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2p8IUWQDrpjuFltbdgLOag,After Hours,79,After Hours,3/20/2020,canadian contemporary r&b,canadian pop,pop,N/A,31241181,96,0.0811,0.664,361027,0.572,0.00604,0.121,-6.099,0,0.0305,108.959,4,0.143
774,3,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,1bWEngw5tAF7vWByrf5Oy5,bloody valentine,13,bloody valentine,5/1/2020,ohio hip hop,pop rap,N/A,N/A,3363019,88,0.000193,0.52,205016,0.856,0,0.157,-4.228,1,0.0806,160.083,4,0.47
775,3,DaBaby,4r63FhuTkUYltbVAg5TQnk,0fySG6A6qLE8IvDpayb5bM,VIBEZ,78,KIRK,9/27/2019,north carolina hip hop,rap,N/A,N/A,6474943,93,0.113,0.768,144935,0.652,0,0.107,-2.708,0,0.307,154.187,4,0.777
776,3,DaBaby,4r63FhuTkUYltbVAg5TQnk,5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),69,BLAME IT ON BABY,4/17/2020,north carolina hip hop,rap,N/A,N/A,6474943,93,0.0944,0.915,118547,0.612,0,0.115,-4.535,1,0.407,129.93,4,0.758
777,3,Quavo,0VRj0yCOv2FXJNP47XQnx5,5gNOINI5dXZVom2b36LMOd,PICK UP (feat. Quavo),69,BLAME IT ON BABY,4/17/2020,atl hip hop,hip hop,melodic rap,pop rap,4880540,85,0.0944,0.915,118547,0.612,0,0.115,-4.535,1,0.407,129.93,4,0.758
778,3,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,83,I AM YOU,8/3/2018,melodic rap,trap,N/A,N/A,5832728,82,0.145,0.759,268434,0.73,3.06E-06,0.11,-7.985,0,0.0516,115.007,4,0.74
779,3,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),83,Indigo,6/28/2019,dance pop,pop,pop rap,r&b,13484287,90,0.123,0.696,260640,0.454,0,0.155,-6.756,0,0.153,92.928,4,0.136
780,3,Drake,3TVXtAsR1Inumwj472S9r4,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),83,Indigo,6/28/2019,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.123,0.696,260640,0.454,0,0.155,-6.756,0,0.153,92.928,4,0.136
781,3,DaBaby,4r63FhuTkUYltbVAg5TQnk,2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),76,KIRK,9/27/2019,north carolina hip hop,rap,N/A,N/A,6474943,93,0.0794,0.816,136366,0.582,5.84E-06,0.0916,-4.141,1,0.341,160.004,4,0.542
782,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),76,KIRK,9/27/2019,atl hip hop,atl trap,rap,trap,6771753,93,0.0794,0.816,136366,0.582,5.84E-06,0.0916,-4.141,1,0.341,160.004,4,0.542
783,3,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),76,KIRK,9/27/2019,hip hop,rap,southern hip hop,tennessee hip hop,1981742,81,0.0794,0.816,136366,0.582,5.84E-06,0.0916,-4.141,1,0.341,160.004,4,0.542
784,3,Harry Styles,6KImCVD70vtIoJWnq6nGn3,1ZMiCix7XSAbfAJlEZWMCp,Falling,87,Fine Line,12/13/2019,pop,post-teen pop,N/A,N/A,14047182,90,0.839,0.567,240133,0.267,1.46E-06,0.089,-6.502,1,0.0299,110.011,4,0.0592
785,3,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,81,IGOR,5/17/2019,hip hop,rap,N/A,N/A,6114268,85,0.23,0.554,190067,0.498,5.98E-06,0.795,-8.866,1,0.0685,79.635,4,0.413
786,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,10/5/2018,atl hip hop,atl trap,rap,trap,6771753,93,0.0852,0.897,145543,0.662,0,0.534,-6.903,0,0.292,112.511,4,0.389
787,3,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,10/5/2018,atl hip hop,melodic rap,rap,trap,3059806,89,0.0852,0.897,145543,0.662,0,0.534,-6.903,0,0.292,112.511,4,0.389
788,3,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,0RLLvYBopDwooCyvnTwgYu,F.N,84,True 2 Myself,10/11/2019,brooklyn drill,melodic rap,nyc rap,N/A,2882573,91,0.354,0.567,224000,0.515,0,0.078,-10.265,0,0.247,120.1,1,0.321
789,3,Lil Baby,5f7VJjfbwm532GiveGC0ZK,1RrQK0BIyxZaOooNDVSEaZ,Social Distancing,60,My Turn (Deluxe),5/1/2020,atl hip hop,atl trap,rap,trap,6771753,93,0.0471,0.849,137826,0.64,0,0.321,-5.15,1,0.196,126.005,4,0.36
790,3,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,6v3KW9xbzN5yKLt9YKDYA2,Señorita,82,Shawn Mendes (Deluxe),6/19/2019,canadian pop,dance pop,pop,post-teen pop,32419313,89,0.0392,0.759,190800,0.548,0,0.0828,-6.049,0,0.029,116.967,4,0.749
791,3,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,6v3KW9xbzN5yKLt9YKDYA2,Señorita,82,Shawn Mendes (Deluxe),6/19/2019,dance pop,electropop,pop,post-teen pop,21048789,85,0.0392,0.759,190800,0.548,0,0.0828,-6.049,0,0.029,116.967,4,0.749
792,3,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,3H3r2nKWa3Yk5gt8xgmsEt,This City,84,This City,12/11/2019,australian pop,pop,post-teen pop,uk pop,100866,77,0.733,0.605,194853,0.377,0,0.0808,-6.213,1,0.0443,73.877,4,0.519
793,3,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,3AzjcOeAmA57TIOr9zF1ZW,Physical,79,Future Nostalgia,3/27/2020,dance pop,pop,uk pop,N/A,24075299,95,0.0137,0.647,193829,0.844,0.000658,0.102,-3.756,1,0.0457,146.967,4,0.746
794,3,Joji,3MZsBdqDrRTJihTHQrO6Dq,2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,72,Gimme Love,4/16/2020,alternative r&b,viral pop,N/A,N/A,4367272,85,0.696,0.482,214558,0.631,0.0242,0.209,-6.917,1,0.0986,126.576,3,0.0743
795,3,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),70,Melly vs. Melvin,11/22/2019,melodic rap,trap,N/A,N/A,5832728,82,0.0388,0.932,176640,0.547,0,0.0924,-7.787,0,0.333,94.998,4,0.695
796,3,9lokknine,0ceH34CATvfgphxnLRWFkm,29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),70,Melly vs. Melvin,11/22/2019,florida rap,N/A,N/A,N/A,274583,64,0.0388,0.932,176640,0.547,0,0.0924,-7.787,0,0.333,94.998,4,0.695
797,3,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2fOlBMkWR7lXJfqp5VTbDG,Futsal Shuffle 2020 - Bonus Track,66,Eternal Atake,3/6/2020,melodic rap,philly rap,rap,trap,11197133,91,0.0346,0.879,198913,0.448,0,0.224,-8.57,0,0.222,136.985,4,0.278
798,3,Meek Mill,20sxb77xiYeusSH8cVdatc,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,11/30/2018,hip hop,philly rap,pop rap,rap,4963194,81,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
799,3,Drake,3TVXtAsR1Inumwj472S9r4,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,11/30/2018,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.259,0.889,180522,0.496,0,0.252,-6.365,0,0.0905,86.003,4,0.544
800,3,Polo G,6AgTAQt8XS6jRWi4sX7w49,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),83,Die A Legend,6/7/2019,chicago rap,N/A,N/A,N/A,3646022,91,0.15,0.772,166560,0.639,0,0.0698,-7.119,1,0.467,168.112,4,0.261
801,3,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),83,Die A Legend,6/7/2019,brooklyn drill,melodic rap,nyc rap,N/A,2882573,91,0.15,0.772,166560,0.639,0,0.0698,-7.119,1,0.467,168.112,4,0.261
802,3,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,81,Goodbye & Good Riddance,12/10/2018,chicago rap,melodic rap,N/A,N/A,16961776,96,0.186,0.736,169999,0.67,0,0.114,-6.702,1,0.311,130.032,4,0.845
803,3,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,1E3VQQWFQAPJkXfYHjqWoI,Captain Hook,75,Suga,3/6/2020,houston rap,pop,pop rap,trap queen,3931381,88,0.0118,0.863,176750,0.633,0,0.285,-5.002,0,0.287,163.991,4,0.545
804,3,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),79,Hate Me (with Juice WRLD),6/26/2019,dance pop,edm,electropop,indietronica,9332705,83,0.108,0.657,186223,0.768,0,0.144,-4.628,1,0.0507,75.025,4,0.759
805,3,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),79,Hate Me (with Juice WRLD),6/26/2019,chicago rap,melodic rap,N/A,N/A,16961776,96,0.108,0.657,186223,0.768,0,0.144,-4.628,1,0.0507,75.025,4,0.759
