,Month,Artist,Artist ID,Song ID,Song Name,Song Popularity,Album Name,Album Release Date,Genre 1,Genre 2,Genre 3,Genre 4,Followers,Artist Popularity,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
1205,4,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,1ttPzkTSpQUFcEGx8bjerL,Every Season,70,Feed Tha Streets II,2018-11-02,melodic rap,rap,trap,N/A,5975338,88,0.0632,0.936,214376,0.704,0.0,0.104,-5.47,0,0.457,130.022,4,0.566
1206,4,James Arthur,4IWBUUAFIplrNtaOHcJPRM,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,86,Back from the Edge,2016-10-28,pop,post-teen pop,talent show,uk pop,7872515,86,0.695,0.358,211467,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494
1207,4,Queen,1dfeR4HaWDbWqFHLkxsg1d,5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,83,The Game (2011 Remaster),1980-06-27,classic rock,glam rock,rock,N/A,33435864,89,0.112,0.933,214653,0.528,0.312,0.163,-6.472,0,0.161,109.967,4,0.754
1208,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,22An65gG31JLf9n18qjdhZ,BAD!,72,SKINS,2018-12-07,emo rap,miami hip hop,N/A,N/A,26702083,92,0.0643,0.78,94246,0.492,0.0313,0.174,-3.4,0,0.0671,143.983,4,0.374
1209,4,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3wFLWP0FcIqHK1wb1CPthQ,fake smile,70,"thank u, next",2019-02-08,pop,post-teen pop,N/A,N/A,61193334,95,0.329,0.45,208880,0.619,0.0,0.319,-7.412,1,0.372,83.3,4,0.427
1210,4,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,80,If I Know Me,2018-04-27,contemporary country,deep talent show,N/A,N/A,1671242,88,0.369,0.614,234347,0.68,1.84e-06,0.115,-4.58,1,0.0289,149.959,4,0.707
1211,4,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,6PfI6EeLNiNGVAVg11nv7D,Speed It Up,56,Drip or Drown 2,2019-02-22,atl hip hop,melodic rap,rap,trap,3059806,89,0.0394,0.912,179022,0.587,0.01,0.111,-7.395,1,0.0582,143.027,4,0.435
1212,4,PnB Rock,21WS9wngs9AqFckK7yYJPM,4KXDT3pmPDB9IB6hTUoGpd,I Like Girls (feat. Lil Skies),0,I Like Girls (feat. Lil Skies),2019-03-21,melodic rap,pop rap,r&b,rap,2936003,78,0.354,0.701,155093,0.768,0.0,0.148,-3.531,1,0.229,178.151,4,0.724
1213,4,Lil Skies,7d3WFRME3vBY2cgoP38RDo,4KXDT3pmPDB9IB6hTUoGpd,I Like Girls (feat. Lil Skies),0,I Like Girls (feat. Lil Skies),2019-03-21,melodic rap,pop rap,rap,trap,4678418,80,0.354,0.701,155093,0.768,0.0,0.148,-3.531,1,0.229,178.151,4,0.724
1214,4,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1zB4vmk8tFRmM9UULNzbLB,Thunder,84,Evolve,2017-06-23,modern rock,rock,N/A,N/A,33636552,89,0.00671,0.605,187147,0.822,0.134,0.147,-4.833,1,0.0438,167.997,4,0.288
1215,4,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,74,The World Is Yours,2018-03-30,atl hip hop,hip hop,melodic rap,pop rap,2549928,77,0.202,0.876,175230,0.519,0.0,0.108,-6.531,1,0.143,94.981,4,0.158
1216,4,Summer Walker,57LYzLEk2LcFghVwuWbcuS,14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,78,Last Day Of Summer,2018-10-19,pop,r&b,N/A,N/A,2223719,81,0.443,0.656,222374,0.432,0.0,0.132,-9.481,0,0.217,97.022,4,0.0897
1217,4,Drake,3TVXtAsR1Inumwj472S9r4,14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,78,Last Day Of Summer,2018-10-19,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.443,0.656,222374,0.432,0.0,0.132,-9.481,0,0.217,97.022,4,0.0897
1218,4,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0pqnGHJpmpxLKifKRmU6WP,Believer,88,Evolve,2017-06-23,modern rock,rock,N/A,N/A,33636552,89,0.0622,0.776,204347,0.78,0.0,0.081,-4.374,0,0.128,124.949,4,0.666
1219,4,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2BSbCCbaSCzkOEZa6N5901,Flaws And Sins,75,Death Race For Love,2019-03-08,chicago rap,melodic rap,N/A,N/A,16961776,96,0.00966,0.709,218349,0.662,0.0,0.108,-4.55,1,0.0766,150.046,4,0.439
1220,4,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,73,A Love Letter To You 3,2018-11-09,melodic rap,rap,trap,N/A,6058189,87,0.00587,0.755,215364,0.615,1.75e-06,0.109,-8.245,1,0.0454,105.955,4,0.039
1221,4,Luke Combs,718COspgdWOnwOFpJHRZHS,698eQRku24PIYPQPHItKlA,She Got the Best of Me,76,This One's for You Too (Deluxe Edition),2018-06-01,contemporary country,N/A,N/A,N/A,4745839,85,0.0292,0.533,183160,0.907,0.0,0.386,-3.793,1,0.0406,150.99,4,0.7
1222,5,Taylor Swift,06HL4z0CvFAxyc27GXpf02,4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),2,ME!,2019-04-26,pop,post-teen pop,N/A,N/A,38797245,98,0.0291,0.614,193040,0.839,0.0,0.112,-4.143,1,0.0702,182.123,4,0.657
1223,5,Brendon Urie,6eYFryfcEu3QSq59D62wZQ,4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),2,ME!,2019-04-26,N/A,N/A,N/A,N/A,94222,71,0.0291,0.614,193040,0.839,0.0,0.112,-4.143,1,0.0702,182.123,4,0.657
1224,5,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,7,Old Town Road,2019-04-05,country rap,lgbtq+ hip hop,pop rap,queer country,4553324,89,0.0533,0.878,157067,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639
1225,5,Billy Ray Cyrus,60rpJ9SgigSd16DOAG7GSa,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,7,Old Town Road,2019-04-05,country,country rock,N/A,N/A,186263,72,0.0533,0.878,157067,0.619,0.0,0.113,-5.56,1,0.102,136.041,4,0.639
1226,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,2Fxmhks0bxGSBdJ92vM42m,bad guy,88,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.328,0.701,194088,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562
1227,5,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,53CJANUxooaqGOtdsBTh7O,Old Town Road,16,Old Town Road,2019-03-14,country rap,lgbtq+ hip hop,pop rap,queer country,4553324,89,0.0361,0.908,113013,0.517,1.73e-06,0.0949,-6.063,1,0.129,136.019,4,0.471
1228,5,Post Malone,246dkjvS1zLTtiykXe5h60,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,dfw rap,melodic rap,rap,N/A,32142428,93,0.556,0.76,158040,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913
1229,5,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,melodic rap,pop rap,trap,N/A,1147652,84,0.556,0.76,158040,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913
1230,5,Khalid,6LuN9FCkKOj5PcnpouEgny,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),76,Free Spirit,2019-04-05,alternative r&b,pop,N/A,N/A,13719482,92,0.051,0.901,197573,0.4,0.0,0.0599,-8.575,1,0.126,135.984,4,0.346
1231,5,Disclosure,6nS5roXSAGhTGr34W6n7Et,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),76,Free Spirit,2019-04-05,house,pop,uk dance,N/A,1907512,79,0.051,0.901,197573,0.4,0.0,0.0599,-8.575,1,0.126,135.984,4,0.346
1232,5,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,76,Sanguine Paradise,2019-04-09,melodic rap,philly rap,rap,trap,11197133,91,0.0948,0.729,243976,0.603,0.0,0.113,-6.736,0,0.0666,134.972,4,0.207
1233,5,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,82,MIDDLE CHILD,2019-01-23,conscious hip hop,hip hop,north carolina hip hop,rap,13055298,87,0.149,0.837,213594,0.364,0.0,0.271,-11.713,1,0.276,123.984,4,0.463
1234,5,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),80,Hoodie SZN,2018-12-21,melodic rap,pop rap,rap,trap,5627020,86,0.0153,0.581,189487,0.662,0.0,0.111,-5.239,1,0.303,93.023,4,0.434
1235,5,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),80,Hoodie SZN,2018-12-21,emo rap,N/A,N/A,N/A,6413955,79,0.0153,0.581,189487,0.662,0.0,0.111,-5.239,1,0.303,93.023,4,0.434
1236,5,Post Malone,246dkjvS1zLTtiykXe5h60,6MWtB6iiXyIwun0YzU6DFP,Wow.,8,Wow.,2018-12-24,dfw rap,melodic rap,rap,N/A,32142428,93,0.163,0.833,149520,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385
1237,5,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,83,I AM YOU,2018-08-03,melodic rap,trap,N/A,N/A,5832728,82,0.145,0.759,268434,0.73,3.06e-06,0.11,-7.985,0,0.0516,115.007,4,0.74
1238,5,Meek Mill,20sxb77xiYeusSH8cVdatc,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,2018-11-30,hip hop,philly rap,pop rap,rap,4963194,81,0.259,0.889,180522,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544
1239,5,Drake,3TVXtAsR1Inumwj472S9r4,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,2018-11-30,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.259,0.889,180522,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544
1240,5,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,6ocbgoVGwYJhOv1GgI9NsF,7 rings,86,"thank u, next",2019-02-08,pop,post-teen pop,N/A,N/A,61193334,95,0.592,0.778,178627,0.317,0.0,0.0881,-10.732,0,0.334,140.048,4,0.327
1241,5,Lizzo,56oDRnqbIiwx4mymNEv7dS,4HFpIAtiojlAuYNmITpYGn,Truth Hurts,0,Truth Hurts,2017-09-19,dance pop,escape room,minnesota hip hop,pop,3759748,78,0.11,0.715,173325,0.624,0.0,0.123,-3.046,0,0.114,158.087,4,0.412
1242,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,4SSnFejRGlZikf02HLewEF,bury a friend,80,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.74,0.905,193143,0.389,0.162,0.106,-14.505,1,0.332,120.046,4,0.196
1243,5,BTS,3Nrfpe0tUJi4K4DXYWgMUX,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),83,MAP OF THE SOUL : PERSONA,2019-04-12,k-pop,k-pop boy group,N/A,N/A,31552233,96,0.0923,0.645,229773,0.862,0.0,0.192,-4.757,0,0.0965,119.991,4,0.798
1244,5,Halsey,26VFTg2z8YR0cCuwLzESi2,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),83,MAP OF THE SOUL : PERSONA,2019-04-12,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.0923,0.645,229773,0.862,0.0,0.192,-4.757,0,0.0965,119.991,4,0.798
1245,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,43zdsphuZLzwA9k4DJhU0I,when the party's over,86,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.978,0.367,196077,0.111,3.97e-05,0.0897,-14.084,1,0.0972,82.642,4,0.198
1246,5,Mustard,0YinUQ50QDB7ZxSCLyQ40k,63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),3,Pure Water (with Migos),2019-01-16,cali rap,hip hop,pop rap,rap,845813,80,0.172,0.68,194520,0.559,0.0,0.318,-5.545,1,0.129,202.006,4,0.137
1247,5,Migos,6oMuImdp5ZcFhWP0ESe6mG,63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),3,Pure Water (with Migos),2019-01-16,atl hip hop,hip hop,pop rap,rap,11345889,82,0.172,0.68,194520,0.559,0.0,0.318,-5.545,1,0.129,202.006,4,0.137
1248,5,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,4y3OI86AEP6PQoDE6olYhO,Sucker,12,Sucker,2019-03-01,boy band,dance pop,pop,pop rock,5142672,80,0.0427,0.842,181040,0.734,0.0,0.106,-5.065,0,0.0588,137.958,4,0.952
1249,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,79,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.39,0.853,221543,0.351,9.38e-06,0.752,-10.198,1,0.241,118.028,4,0.282
1250,5,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6Hj9jySrnFppAI0sEMCZpJ,Robbery,87,Death Race For Love,2019-03-08,chicago rap,melodic rap,N/A,N/A,16961776,96,0.328,0.685,240051,0.692,0.0,0.153,-5.122,1,0.0457,159.966,5,0.578
1251,5,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),66,CrasH Talk,2019-04-26,gangster rap,hip hop,pop rap,rap,3616920,78,0.181,0.906,186827,0.545,0.0,0.091,-4.977,0,0.344,139.932,4,0.543
1252,5,21 Savage,1URnnhqYAYcrqrcwql10ft,4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),66,CrasH Talk,2019-04-26,atl hip hop,rap,trap,N/A,9469803,87,0.181,0.906,186827,0.545,0.0,0.091,-4.977,0,0.344,139.932,4,0.543
1253,5,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),74,We All Shine,2019-01-18,melodic rap,trap,N/A,N/A,5832728,82,0.457,0.661,230400,0.44,0.0,0.128,-9.104,1,0.0803,149.937,4,0.352
1254,5,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),74,We All Shine,2019-01-18,chicago rap,rap,N/A,N/A,13702659,92,0.457,0.661,230400,0.44,0.0,0.128,-9.104,1,0.0803,149.937,4,0.352
1255,5,Khalid,6LuN9FCkKOj5PcnpouEgny,6zeeWid2sgw4lap2jV61PZ,Better,77,Suncity,2018-10-18,alternative r&b,pop,N/A,N/A,13719482,92,0.0765,0.596,229320,0.552,0.334,0.104,-10.278,0,0.097,97.949,4,0.112
1256,5,Avicii,1vCWHaC5f2uS3yhpwWbIA6,6nDKrPlXdpomGBgAlO7UdP,SOS,3,SOS,2019-04-10,dance pop,edm,pop,pop dance,19520401,85,0.272,0.802,157202,0.645,0.0,0.119,-6.181,0,0.0715,100.001,4,0.376
1257,5,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,6nDKrPlXdpomGBgAlO7UdP,SOS,3,SOS,2019-04-10,pop soul,r&b,N/A,N/A,642399,73,0.272,0.802,157202,0.645,0.0,0.119,-6.181,0,0.0715,100.001,4,0.376
1258,5,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,05t7JMip6JrLuSrMV5yYjX,Envy Me,63,Envy Me,2018-12-13,chicago rap,melodic rap,rap,southern hip hop,719098,69,0.282,0.556,120137,0.481,0.0,0.216,-7.663,1,0.313,149.025,4,0.581
1259,5,Polo G,6AgTAQt8XS6jRWi4sX7w49,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay),1,Pop Out (feat. Lil Tjay),2019-02-07,chicago rap,N/A,N/A,N/A,3646022,91,0.121,0.861,166640,0.621,0.0,0.0689,-7.106,1,0.362,83.976,4,0.254
1260,5,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay),1,Pop Out (feat. Lil Tjay),2019-02-07,brooklyn drill,melodic rap,nyc rap,N/A,2882573,91,0.121,0.861,166640,0.621,0.0,0.0689,-7.106,1,0.362,83.976,4,0.254
1261,5,Lil Baby,5f7VJjfbwm532GiveGC0ZK,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,2018-10-05,atl hip hop,atl trap,rap,trap,6771753,93,0.0852,0.897,145543,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389
1262,5,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,2018-10-05,atl hip hop,melodic rap,rap,trap,3059806,89,0.0852,0.897,145543,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389
1263,5,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,1ThmUihH9dF8EV08ku5AXN,Faucet Failure,78,STOKELEY,2018-11-30,miami hip hop,rap,underground hip hop,N/A,4081397,81,0.111,0.935,145627,0.552,0.0,0.0952,-9.373,0,0.335,99.993,4,0.615
1264,5,21 Savage,1URnnhqYAYcrqrcwql10ft,2t8yVaLvJ0RenpXUIAC52d,a lot,79,i am > i was,2018-12-21,atl hip hop,rap,trap,N/A,9469803,87,0.0395,0.837,288624,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274
1265,5,DaBaby,4r63FhuTkUYltbVAg5TQnk,2gwkD6igEhQbDQegRCcdoB,Suge,80,Baby On Baby,2019-03-01,north carolina hip hop,rap,N/A,N/A,6474943,93,0.0608,0.876,163320,0.662,0.0,0.127,-6.482,0,0.426,75.445,4,0.844
1266,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1NJcg626wLln4pGHpiV7mf,lovely,49,dont smile at me (Expanded Edition),2017-08-11,electropop,pop,N/A,N/A,41726788,92,0.934,0.351,200186,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12
1267,5,Khalid,6LuN9FCkKOj5PcnpouEgny,1NJcg626wLln4pGHpiV7mf,lovely,49,dont smile at me (Expanded Edition),2017-08-11,alternative r&b,pop,N/A,N/A,13719482,92,0.934,0.351,200186,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12
1268,5,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,86,ASTROWORLD,2018-08-03,rap,slap house,N/A,N/A,16091497,94,0.00513,0.834,312820,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446
1269,5,Halsey,26VFTg2z8YR0cCuwLzESi2,5p7ujcrUXASCNwRaWNHR1C,Without Me,82,Without Me,2018-10-04,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.297,0.752,201661,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533
1270,5,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",79,"thank u, next",2019-02-08,pop,post-teen pop,N/A,N/A,61193334,95,0.0421,0.726,190440,0.554,0.0,0.106,-5.29,0,0.0917,169.999,4,0.335
1271,5,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2dpaYNEQHiRxtZbfNsse99,Happier,85,Happier,2018-08-17,brostep,edm,pop,pop dance,30217338,88,0.191,0.687,214290,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671
1272,5,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,2dpaYNEQHiRxtZbfNsse99,Happier,85,Happier,2018-08-17,metropopolis,modern rock,pop,pop rock,4706087,80,0.191,0.687,214290,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671
1273,5,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,88,Goodbye & Good Riddance,2018-12-10,chicago rap,melodic rap,N/A,N/A,16961776,96,0.349,0.511,239836,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218
1274,5,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",84,"thank u, next",2019-02-08,pop,post-teen pop,N/A,N/A,61193334,95,0.229,0.717,207320,0.653,0.0,0.101,-5.634,1,0.0658,106.966,4,0.412
1275,5,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,76,Hoodie SZN,2018-12-21,melodic rap,pop rap,rap,trap,5627020,86,0.407,0.791,179449,0.587,0.0,0.148,-5.075,0,0.0413,96.057,4,0.536
1276,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,80,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.462,0.678,180953,0.533,0.219,0.139,-10.485,1,0.186,150.455,4,0.323
1277,5,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,7njKgVl3AnLflRad38o7AG,Paradise,2,Paradise,2019-04-04,dance pop,electropop,pop,post-teen pop,4181773,80,0.0828,0.844,169038,0.644,0.0,0.113,-6.273,0,0.0479,122.061,4,0.591
1278,5,benny blanco,5CiGnKThu5ctn9pBxv7DGa,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,electropop,pop,pop dance,pop rap,761675,82,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
1279,5,Halsey,26VFTg2z8YR0cCuwLzESi2,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
1280,5,Khalid,6LuN9FCkKOj5PcnpouEgny,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,alternative r&b,pop,N/A,N/A,13719482,92,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
1281,5,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,4pCEIQ6wBVuaJdER5bALtO,That's a Rack,65,That's a Rack,2019-04-09,melodic rap,philly rap,rap,trap,11197133,91,0.0599,0.852,236571,0.432,0.0,0.146,-8.04,0,0.501,140.042,4,0.258
1282,5,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,2S1LebN6AXXQqJolBxlWgO,Earth,68,Earth,2019-04-18,comedy rap,pop rap,rap,N/A,1794640,70,0.639,0.694,281500,0.664,0.0,0.0929,-4.649,1,0.05,95.941,4,0.676
1283,5,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,2EGtBS7Ws3ajiSkJLviFJ4,CHopstix (feat. Travis Scott),60,CrasH Talk,2019-04-26,gangster rap,hip hop,pop rap,rap,3616920,78,0.0457,0.958,180453,0.597,0.0,0.138,-7.092,0,0.111,127.931,4,0.619
1284,5,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,2EGtBS7Ws3ajiSkJLviFJ4,CHopstix (feat. Travis Scott),60,CrasH Talk,2019-04-26,rap,slap house,N/A,N/A,16091497,94,0.0457,0.958,180453,0.597,0.0,0.138,-7.092,0,0.111,127.931,4,0.619
1285,5,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,77,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,electropop,pop,N/A,N/A,41726788,92,0.35,0.939,179889,0.305,0.000169,0.105,-10.952,0,0.354,100.029,4,0.563
1286,5,Khalid,6LuN9FCkKOj5PcnpouEgny,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),69,Free Spirit,2019-04-05,alternative r&b,pop,N/A,N/A,13719482,92,0.0174,0.729,177067,0.545,0.000274,0.369,-7.818,1,0.0316,103.012,4,0.514
1287,5,John Mayer,0hEurMDQu99nJRq8pTxO14,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),69,Free Spirit,2019-04-05,neo mellow,pop,pop rock,singer-songwriter,5009886,83,0.0174,0.729,177067,0.545,0.000274,0.369,-7.818,1,0.0316,103.012,4,0.514
1288,5,Khalid,6LuN9FCkKOj5PcnpouEgny,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,74,Suncity,2018-10-18,alternative r&b,pop,N/A,N/A,13719482,92,0.606,0.551,210667,0.44,3.02e-05,0.11,-8.559,1,0.0985,167.923,4,0.341
1289,5,Post Malone,246dkjvS1zLTtiykXe5h60,7dt6x5M1jzdTEt8oCbisTK,Better Now,84,beerbongs & bentleys,2018-04-27,dfw rap,melodic rap,rap,N/A,32142428,93,0.331,0.68,231267,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341
1290,5,Marshmello,64KEffDW9EtZ1y2vBYgq8T,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),61,Light It Up (with Tyga & Chris Brown),2019-04-25,brostep,edm,pop,pop dance,30217338,88,0.0407,0.81,137448,0.625,1.53e-06,0.118,-3.593,0,0.071,100.019,4,0.598
1291,5,Tyga,5LHRHt1k9lMyONurDHEdrp,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),61,Light It Up (with Tyga & Chris Brown),2019-04-25,dance pop,hip hop,pop rap,rap,6198201,86,0.0407,0.81,137448,0.625,1.53e-06,0.118,-3.593,0,0.071,100.019,4,0.598
1292,5,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),61,Light It Up (with Tyga & Chris Brown),2019-04-25,dance pop,pop,pop rap,r&b,13484287,90,0.0407,0.81,137448,0.625,1.53e-06,0.118,-3.593,0,0.071,100.019,4,0.598
